ID,SITENO,DATE,LONGITUDE,LATITUDE,CL,TDS,GROUNDWATE,TEMPRETURE
1084,ZS6,2008-11-07,113.5625000000,22.5247222222,197.6124800000,645.0000000000,-2.3000000000,
1085,ZS6,2008-11-21,113.5625000000,22.5247222222,186.2117600000,594.0000000000,-2.3400000000,
1086,ZS6,2008-12-05,113.5625000000,22.5247222222,203.3128400000,621.0000000000,-2.5700000000,
1087,ZS6,2008-12-19,113.5625000000,22.5247222222,252.7159600000,743.0000000000,-2.5700000000,
1088,ZS6,2009-01-09,113.5625000000,22.5247222222,273.6172800000,801.0000000000,-2.4600000000,
1089,ZS6,2009-01-16,113.5625000000,22.5247222222,300.2189600000,837.0000000000,-2.4000000000,
1090,ZS6,2009-01-30,113.5625000000,22.5247222222,315.4199200000,928.0000000000,-2.5000000000,
1091,ZS6,2009-02-13,113.5625000000,22.5247222222,442.7279600000,1323.0000000000,-2.5600000000,
1092,ZS6,2009-02-27,113.5625000000,22.5247222222,205.2129600000,740.0000000000,-2.5300000000,
1093,ZS6,2009-03-13,113.5625000000,22.5247222222,270.8734500000,1010.0000000000,-1.9600000000,
1094,ZS6,2009-03-27,113.5625000000,22.5247222222,165.5869500000,586.0000000000,-2.1100000000,
1095,ZS6,2009-04-10,113.5625000000,22.5247222222,245.9875500000,923.0000000000,-2.0200000000,
1096,ZS6,2009-04-24,113.5625000000,22.5247222222,196.2157500000,797.0000000000,-2.2400000000,
1097,ZS6,2009-05-08,113.5625000000,22.5247222222,200.0443500000,705.0000000000,-2.1100000000,
1098,ZS6,2009-05-22,113.5625000000,22.5247222222,192.3871500000,684.0000000000,-2.4100000000,
1099,ZS6,2009-06-05,113.5625000000,22.5247222222,167.5012500000,607.0000000000,-2.4600000000,
1100,ZS6,2009-06-19,113.5625000000,22.5247222222,125.3866500000,458.0000000000,-2.1600000000,
1101,ZS6,2009-07-03,113.5625000000,22.5247222222,113.9008500000,647.0000000000,-1.9200000000,
1102,ZS6,2009-07-17,113.5625000000,22.5247222222,129.2152500000,684.0000000000,-1.9900000000,
1103,ZS6,2009-07-31,113.5625000000,22.5247222222,133.0438500000,664.0000000000,-1.9000000000,
1106,ZS7,2007-08-03,113.5405555560,22.5230555556,18.1007700000,189.0000000000,4.7600000000,
1107,ZS7,2007-08-17,113.5405555560,22.5230555556,19.5684000000,143.0000000000,5.0400000000,
1109,ZS7,2007-09-14,113.5405555560,22.5230555556,22.9928700000,190.0000000000,4.6200000000,
1110,ZS7,2007-09-28,113.5405555560,22.5230555556,37.6691700000,191.0000000000,4.4100000000,
1111,ZS7,2007-10-12,113.5405555560,22.5230555556,36.2015400000,223.0000000000,4.1200000000,
1112,ZS7,2007-10-26,113.5405555560,22.5230555556,18.5899800000,204.0000000000,3.9000000000,
1113,ZS7,2007-11-09,113.5405555560,22.5230555556,23.4820800000,218.0000000000,3.7500000000,
1114,ZS7,2007-11-23,113.5405555560,22.5230555556,21.5252400000,194.0000000000,3.5400000000,
1115,ZS7,2007-12-07,113.5405555560,22.5230555556,24.4605000000,196.0000000000,3.4100000000,
1116,ZS7,2007-12-21,113.5405555560,22.5230555556,75.3383400000,172.0000000000,3.2500000000,
1117,ZS7,2008-01-04,113.5405555560,22.5230555556,21.2132800000,218.0000000000,3.0200000000,
1118,ZS7,2008-01-18,113.5405555560,22.5230555556,17.3563200000,257.0000000000,2.8400000000,
1119,ZS7,2008-02-01,113.5405555560,22.5230555556,18.3205600000,300.0000000000,3.1300000000,
1120,ZS7,2008-02-15,113.5405555560,22.5230555556,19.7669200000,230.0000000000,3.0200000000,
1121,ZS7,2008-02-29,113.5405555560,22.5230555556,16.3920800000,261.0000000000,2.8700000000,
1122,ZS7,2008-03-14,113.5405555560,22.5230555556,15.4278400000,287.0000000000,2.7700000000,
1123,ZS7,2008-03-28,113.5405555560,22.5230555556,13.4993600000,126.0000000000,2.8900000000,
1124,ZS7,2008-04-11,113.5405555560,22.5230555556,19.2848000000,167.0000000000,2.9300000000,
1125,ZS7,2008-04-25,113.5405555560,22.5230555556,19.2848000000,269.0000000000,3.3100000000,
1126,ZS7,2008-05-09,113.5405555560,22.5230555556,23.5742500000,205.0000000000,3.3300000000,
1127,ZS7,2008-05-23,113.5405555560,22.5230555556,24.5172200000,169.0000000000,3.6400000000,
1128,ZS7,2008-06-06,113.5405555560,22.5230555556,14.1445500000,161.0000000000,5.6300000000,
1129,ZS7,2008-06-20,113.5405555560,22.5230555556,12.2586100000,156.0000000000,6.0700000000,
1130,ZS7,2008-07-04,113.5405555560,22.5230555556,11.7871250000,232.0000000000,6.6800000000,
1131,ZS7,2008-07-18,113.5405555560,22.5230555556,12.7300950000,204.0000000000,6.3500000000,
1132,ZS7,2008-08-01,113.5405555560,22.5230555556,15.5590050000,226.0000000000,5.8800000000,
1133,ZS7,2008-08-15,113.5405555560,22.5230555556,15.5590050000,189.0000000000,5.6100000000,
1134,ZS7,2008-08-29,113.5405555560,22.5230555556,15.5590050000,235.0000000000,5.1900000000,
1135,ZS7,2008-09-12,113.5405555560,22.5230555556,19.3308850000,194.0000000000,4.8300000000,
1136,ZS7,2008-09-26,113.5405555560,22.5230555556,20.2738550000,250.0000000000,4.7300000000,
1137,ZS7,2008-10-10,113.5405555560,22.5230555556,18.3879150000,219.0000000000,4.7000000000,
1138,ZS7,2008-10-24,113.5405555560,22.5230555556,24.7015600000,223.0000000000,4.3100000000,
1139,ZS7,2008-11-07,113.5405555560,22.5230555556,22.8014400000,221.0000000000,4.0900000000,
1140,ZS7,2008-11-21,113.5405555560,22.5230555556,23.7515000000,302.0000000000,3.8400000000,
1141,ZS7,2008-12-05,113.5405555560,22.5230555556,21.8513800000,241.0000000000,3.5900000000,
1142,ZS7,2008-12-19,113.5405555560,22.5230555556,32.3020400000,235.0000000000,3.4500000000,
1143,ZS7,2009-01-09,113.5405555560,22.5230555556,28.5018000000,248.0000000000,3.2400000000,
1144,ZS7,2009-01-16,113.5405555560,22.5230555556,25.6516200000,242.0000000000,3.1600000000,
1145,ZS7,2009-01-30,113.5405555560,22.5230555556,28.5018000000,263.0000000000,3.0200000000,
1146,ZS7,2009-02-13,113.5405555560,22.5230555556,28.5018000000,329.0000000000,2.9600000000,
1147,ZS7,2009-02-27,113.5405555560,22.5230555556,29.4518600000,292.0000000000,2.9000000000,
1148,ZS7,2009-03-13,113.5405555560,22.5230555556,28.2359250000,229.0000000000,3.2800000000,
1149,ZS7,2009-03-27,113.5405555560,22.5230555556,29.1930750000,171.0000000000,3.2900000000,
1150,ZS7,2009-04-10,113.5405555560,22.5230555556,31.1073750000,365.0000000000,3.3200000000,
1151,ZS7,2009-04-24,113.5405555560,22.5230555556,26.3216250000,228.0000000000,3.5900000000,
1152,ZS7,2009-05-08,113.5405555560,22.5230555556,28.2359250000,203.0000000000,3.5700000000,
1153,ZS7,2009-05-22,113.5405555560,22.5230555556,25.3644750000,237.0000000000,3.6200000000,
1154,ZS7,2009-06-05,113.5405555560,22.5230555556,19.6215750000,204.0000000000,4.6300000000,
1155,ZS7,2009-06-19,113.5405555560,22.5230555556,16.7501250000,187.0000000000,4.8300000000,
1156,ZS7,2009-07-03,113.5405555560,22.5230555556,16.7501250000,182.0000000000,4.6300000000,
1157,ZS7,2009-07-17,113.5405555560,22.5230555556,15.7929750000,169.0000000000,5.2900000000,
1158,ZS7,2009-07-31,113.5405555560,22.5230555556,0.0000000000,0.0000000000,5.3700000000,
